date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:01:11	8802/8802	---M--	200	added ('OK')	image/jpeg	etag:%223c89acb197f6fa760ca07c83956a0e1b%22	http://product.hstatic.net/1000383440/product/dscf7237_9b0b3206cbe94934ac7af6b0f540ca6a_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf7237_9b0b3206cbe94934ac7af6b0f540ca6a_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:12	18250/18250	---M--	200	added ('OK')	image/jpeg	etag:%22546d94c286079703c321f44e34f88a88%22	http://product.hstatic.net/1000383440/product/_dsf1560_7007dff9d43c486489010c6dea11f72e_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf1560_7007dff9d43c486489010c6dea11f72e_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:13	23405/23405	---M--	200	added ('OK')	image/jpeg	etag:%222918ac22936d9a82404876351b104550%22	http://product.hstatic.net/1000383440/product/_dsf1563_02bcc5a7a0814b16a04a3b62a02d7f09_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf1563_02bcc5a7a0814b16a04a3b62a02d7f09_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:14	33471/33471	---M--	200	added ('OK')	image/jpeg	etag:%228f27cde7477f8a9cf0befdf57923c33d%22	http://product.hstatic.net/1000383440/product/dscf4665_71335b11b9df44098870fb605fca6524_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4665_71335b11b9df44098870fb605fca6524_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:14	12137/12137	---M--	200	added ('OK')	image/jpeg	etag:%229538f1e3615511fa2a59c21193e79801%22	http://product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2014_6db04d93e4484720b8f219e8714d3e9e_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:14	8806/8806	---M--	200	added ('OK')	image/jpeg	etag:%220967a95b355c1350a0d69d109bb3ef87%22	http://product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf2017_fcf462013f42408e81c85a94851dc40e_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:17	296604/296604	---MCZ	200	added ('OK')	text/html	etag:W/%22de79ca63deea448d87bd5b54eb5abfc6%22	https://bossgiay.vn/products/nike-waffle-debut-black-white-dh9523-002	E:/test_shoes_shop/bossgiay.vn/products/nike-waffle-debut-black-white-dh9523-002.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:18	36953/36953	---M--	200	added ('OK')	image/jpeg	etag:%22f64b22b757e6aadb350124ee806d594f%22	http://product.hstatic.net/1000383440/product/2fea80ed-c9ae-4b1a-af11-122dd9d93494_0815f220bdf6415b975fd8b39c6bc5d7_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/2fea80ed-c9ae-4b1a-af11-122dd9d93494_0815f220bdf6415b975fd8b39c6bc5d7_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:18	22455/22455	---M--	200	added ('OK')	image/jpeg	etag:%22bc671daece0902b3c0979a004b620194%22	http://product.hstatic.net/1000383440/product/dscf0646_ad4d1e87022c43d59f3613aff9aee362_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0646_ad4d1e87022c43d59f3613aff9aee362_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:19	25525/25525	---M--	200	added ('OK')	image/jpeg	etag:%223ce7414aae37f863ea440b6a9666494c%22	http://product.hstatic.net/1000383440/product/dscf0635_3aad7b5f9f9d4a49a5ee676cfbf8db59_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0635_3aad7b5f9f9d4a49a5ee676cfbf8db59_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:41	13336/13336	---M--	200	added ('OK')	image/jpeg	etag:%223fceedc70842cceea4101d962d08f6db%22	http://product.hstatic.net/1000383440/product/dscf9580_d0e8587d2b5541ed9252b0a5fdc53463_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9580_d0e8587d2b5541ed9252b0a5fdc53463_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:43	307007/307007	---MCZ	200	added ('OK')	text/html	etag:W/%226dc4c7fd8fd04fd4af8b928c2eb5f7d8%22	https://bossgiay.vn/products/553558-040-nike-air-jordan-1-low-smoke-grey-v3	E:/test_shoes_shop/bossgiay.vn/products/553558-040-nike-air-jordan-1-low-smoke-grey-v3.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:43	71117/71117	---M--	200	added ('OK')	image/jpeg	etag:%225b97fb145bc6a36a26ff70795647bb41%22	http://product.hstatic.net/1000383440/product/3997e9d8-a821-45a7-879c-a07b50439366_4f146dabac2f4fc09ed7f8a96358a914_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3997e9d8-a821-45a7-879c-a07b50439366_4f146dabac2f4fc09ed7f8a96358a914_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:43	20171/20171	---M--	200	added ('OK')	image/jpeg	etag:%2276c68d885cb6c97e9fc14c25d5ae1752%22	http://product.hstatic.net/1000383440/product/dscf9580_d0e8587d2b5541ed9252b0a5fdc53463_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9580_d0e8587d2b5541ed9252b0a5fdc53463_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:43	14833/14833	---M--	200	added ('OK')	image/jpeg	etag:%227d12c4a9ecdb488ccae1ecdfbcb74898%22	http://product.hstatic.net/1000383440/product/_dsf9970_21c636604a8041c8a132a7f1da27a417_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf9970_21c636604a8041c8a132a7f1da27a417_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:47	20965/20965	---M--	200	added ('OK')	image/jpeg	etag:%22fbf2152f9de84d02249b79361c8e81e2%22	http://product.hstatic.net/1000383440/product/_dsf9970_21c636604a8041c8a132a7f1da27a417_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf9970_21c636604a8041c8a132a7f1da27a417_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:47	306855/306855	---MCZ	200	added ('OK')	text/html	etag:W/%222f2544eec0994ec09799485cd7b044b7%22	https://bossgiay.vn/products/onitsuka-tiger-mexico-66-white-tricolor-1183a360-121	E:/test_shoes_shop/bossgiay.vn/products/onitsuka-tiger-mexico-66-white-tricolor-1183a360-121.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:48	25834/25834	---M--	200	added ('OK')	image/jpeg	etag:%2258a9589782f5c630050134fe0e2c9026%22	http://product.hstatic.net/1000383440/product/_dsf9995_f01987c3c88b4423846655615982334f_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf9995_f01987c3c88b4423846655615982334f_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:50	14452/14452	---M--	200	added ('OK')	image/jpeg	etag:%22290fa644582db3274ca44e270c234d78%22	http://product.hstatic.net/1000383440/product/dscf9644_616f9e656bc64f248d42b6461c88b334_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9644_616f9e656bc64f248d42b6461c88b334_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:50	37170/37170	---M--	200	added ('OK')	image/jpeg	etag:%2205eb1f2c49bddbf9373a169853522fae%22	http://product.hstatic.net/1000383440/product/_dsf9995_f01987c3c88b4423846655615982334f_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/_dsf9995_f01987c3c88b4423846655615982334f_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:51	20762/20762	---M--	200	added ('OK')	image/jpeg	etag:%22a99b89bc8886a73ccb407937251fb51b%22	http://product.hstatic.net/1000383440/product/dscf9644_616f9e656bc64f248d42b6461c88b334_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9644_616f9e656bc64f248d42b6461c88b334_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:54	299368/299368	---MCZ	200	added ('OK')	text/html	etag:W/%22e372eca9d49b4380941372bf94495252%22	https://bossgiay.vn/products/onitsuka-tiger-mexico-66-slip-on-midnight-1183a360-205	E:/test_shoes_shop/bossgiay.vn/products/onitsuka-tiger-mexico-66-slip-on-midnight-1183a360-205.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:55	20132/20132	---M--	200	added ('OK')	image/jpeg	etag:%2213a647e7929880887af8504315e7ca15%22	http://product.hstatic.net/1000383440/product/dscf9661_9a50e03917e9484eb0a4b1af3da03229_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9661_9a50e03917e9484eb0a4b1af3da03229_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:58	16387/16387	---M--	200	added ('OK')	image/jpeg	etag:%22f8c125e52015f3f9a1448f6ccf55ddfb%22	http://product.hstatic.net/1000383440/product/614eb65f-1f67-4c5c-a5c4-be77e5c55193_4b1afadb04784acba985792a8d16257b_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/614eb65f-1f67-4c5c-a5c4-be77e5c55193_4b1afadb04784acba985792a8d16257b_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:01:59	28742/28742	---M--	200	added ('OK')	image/jpeg	etag:%227886a24ce5e64db71ec04293670ce120%22	http://product.hstatic.net/1000383440/product/dscf9661_9a50e03917e9484eb0a4b1af3da03229_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9661_9a50e03917e9484eb0a4b1af3da03229_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:03	21746/21746	---M--	200	added ('OK')	image/jpeg	etag:%22bece128ae8b71afc95a6015bd316cacb%22	http://product.hstatic.net/1000383440/product/614eb65f-1f67-4c5c-a5c4-be77e5c55193_4b1afadb04784acba985792a8d16257b_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/614eb65f-1f67-4c5c-a5c4-be77e5c55193_4b1afadb04784acba985792a8d16257b_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:03	292532/292532	---MCZ	200	added ('OK')	text/html	etag:W/%220eae2d5afd7c43b389fe07d65d7042dd%22	https://bossgiay.vn/products/19500182-ao-thun-new-era-monogram-new-york-yankees-nau	E:/test_shoes_shop/bossgiay.vn/products/19500182-ao-thun-new-era-monogram-new-york-yankees-nau.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:07	22233/22233	---M--	200	added ('OK')	image/jpeg	etag:%22cbd44a263cbb17243f415a9141bbe61a%22	http://product.hstatic.net/1000383440/product/dscf8318_c02f748688524647ac6a8ec1e44b3bae_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8318_c02f748688524647ac6a8ec1e44b3bae_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:09	32190/32190	---M--	200	added ('OK')	image/jpeg	etag:%22f567318ed521f458f2439ecf6544ec4c%22	http://product.hstatic.net/1000383440/product/dscf8318_c02f748688524647ac6a8ec1e44b3bae_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8318_c02f748688524647ac6a8ec1e44b3bae_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:11	29440/29440	---M--	200	added ('OK')	image/jpeg	etag:%2268fa8f002fbbaf0fb813a65c78bac0ef%22	http://product.hstatic.net/1000383440/product/dscf8322_9e56634cae9d4b4b9293c7db84e8f0c0_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8322_9e56634cae9d4b4b9293c7db84e8f0c0_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:16	297979/297979	---MCZ	200	added ('OK')	text/html	etag:W/%226b0492512cb1483e8086a5990e15debc%22	https://bossgiay.vn/products/13086578-ao-thun-new-era-heavy-cotton-new-york-yankees-black	E:/test_shoes_shop/bossgiay.vn/products/13086578-ao-thun-new-era-heavy-cotton-new-york-yankees-black.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:17	44858/44858	---M--	200	added ('OK')	image/jpeg	etag:%2269f0864011723a99534252031b4c9224%22	http://product.hstatic.net/1000383440/product/dscf8322_9e56634cae9d4b4b9293c7db84e8f0c0_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf8322_9e56634cae9d4b4b9293c7db84e8f0c0_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:21	25073/25073	---M--	200	added ('OK')	image/jpeg	etag:%2200de96dfd6e0caeffb4e5ededebcbf91%22	http://product.hstatic.net/1000383440/product/dscf4455_f142c9ca7b0247c68ca9fc8d07e0f05b_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4455_f142c9ca7b0247c68ca9fc8d07e0f05b_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:22	32153/32153	---M--	200	added ('OK')	image/jpeg	etag:%22e23edaa98d2d78d97e37064ff8fdff16%22	http://product.hstatic.net/1000383440/product/dscf4455_f142c9ca7b0247c68ca9fc8d07e0f05b_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4455_f142c9ca7b0247c68ca9fc8d07e0f05b_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:24	14586/14586	---M--	200	added ('OK')	image/jpeg	etag:%22b4e8b82edb5c09f9669e1a90dcd6325b%22	http://product.hstatic.net/1000383440/product/dscf4453_fa6c2b74aab749eb96822d0a766549b1_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4453_fa6c2b74aab749eb96822d0a766549b1_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:28	346045/346045	---MCZ	200	added ('OK')	text/html	etag:W/%22e698585ff0ef4277b8a302a13d6ba43a%22	https://bossgiay.vn/collections/san-pham-moi?page=3	E:/test_shoes_shop/bossgiay.vn/collections/san-pham-moi9ba9.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:31	45002/45002	---M--	200	added ('OK')	image/jpeg	etag:%2292a4afb45cc6e29073acb6840f31a1d5%22	http://product.hstatic.net/1000383440/product/dscf4453_fa6c2b74aab749eb96822d0a766549b1_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4453_fa6c2b74aab749eb96822d0a766549b1_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:32	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.4e2.delayed	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:32	244060/244060	---M--	200	added ('OK')	image/jpeg	etag:%22a2215cbc4b77b5e8f85e1d2a6fab3015%22	http://product.hstatic.net/1000383440/product/970f4a56-61c8-4a25-9a84-11cf89e44076_ae734b7851254e36a07b21ee8a26c5b4_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/970f4a56-61c8-4a25-9a84-11cf89e44076_ae734b7851254e36a07b21ee8a26c5b4_large.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:32	288669/288669	---MCZ	200	added ('OK')	text/html	etag:W/%22cb2cf9c595814afdaed6b88d62ce1f14%22	https://bossgiay.vn/collections/san-pham-moi?page=7	E:/test_shoes_shop/bossgiay.vn/collections/san-pham-moi235c.html	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:34	302412/302412	---MCZ	200	added ('OK')	text/html	etag:W/%221d5e28dc56ba4b3b8e926dc82fb7e6b5%22	https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02?view=amp	E:/test_shoes_shop/bossgiay.vn/products/puma-cilia-pairy-white-394010-02942b.html	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:02:39	356071/356071	---M--	200	added ('OK')	image/jpeg	etag:%220b8eae536dd951f8fe8e26994e080f57%22	http://product.hstatic.net/1000383440/product/970f4a56-61c8-4a25-9a84-11cf89e44076_ae734b7851254e36a07b21ee8a26c5b4_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/970f4a56-61c8-4a25-9a84-11cf89e44076_ae734b7851254e36a07b21ee8a26c5b4_grande.jpg	(from https://bossgiay.vn/collections/san-pham-moi)
00:02:39	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22fe8a714207e045c4acd64c4167a91bfe%22	https://bossgiay.vn/products/owl.video.play.png	E:/test_shoes_shop/bossgiay.vn/products/owl.video.play.png	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:02:40	2665/2665	---M--	200	added ('OK')	image/jpeg	etag:%2288c45d6d3b970f11535ad146762ab0cb%22	http://product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:02:41	4945/4945	---M--	200	added ('OK')	image/jpeg	etag:%22d14910d2efa316486aabfe781be01f01%22	http://product.hstatic.net/1000383440/product/dscf1549_b8792e4005eb42a080c92d6765817cdd_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1549_b8792e4005eb42a080c92d6765817cdd_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:04:02	526611/526611	---M--	200	added ('OK')	image/jpeg	etag:%22791c642d2b68f003bcaa926513d192a4%22	http://product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5_master.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:04:04	9739/9739	---M--	200	added ('OK')	image/jpeg	etag:%2297f6c6044cc03beb2d137a981aecdb65%22	http://product.hstatic.net/1000383440/product/dscf1555_42989d1dfd7b4f92816382062640edf2_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1555_42989d1dfd7b4f92816382062640edf2_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:04:26	667157/667157	---M--	200	added ('OK')	image/jpeg	etag:%2215877cc1e086a09de4f8325c0e8aa548%22	https://product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1548_f62945c1d29148feaf3867903b457da5.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:04:27	5337/5337	---M--	200	added ('OK')	image/jpeg	etag:%22a7f02c6ef57ed77381226e9553c3b923%22	http://product.hstatic.net/1000383440/product/dscf1554_52359e858e7d4049a753a160d3542920_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1554_52359e858e7d4049a753a160d3542920_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:00	866850/866850	---M--	200	added ('OK')	image/jpeg	etag:%228c9a5af8c782ccb35c3b7ac2d8ff42b1%22	http://product.hstatic.net/1000383440/product/dscf1555_42989d1dfd7b4f92816382062640edf2_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1555_42989d1dfd7b4f92816382062640edf2_master.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:01	5493/5493	---M--	200	added ('OK')	image/jpeg	etag:%226d94e96791bba6bf017297e445150242%22	http://product.hstatic.net/1000383440/product/dscf1550_1801538bf6d94f919bb5dfe27a6d69d0_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1550_1801538bf6d94f919bb5dfe27a6d69d0_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:12	67340/67340	---M--	200	added ('OK')	image/jpeg	etag:%2296195e66dffd8b7d020b4d4d995aca6c%22	http://product.hstatic.net/1000383440/product/812b10cd-e8d0-4437-9f4a-c01f84bc9dc2_9166c29edfbf4975824a0afa4dd890df_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/812b10cd-e8d0-4437-9f4a-c01f84bc9dc2_9166c29edfbf4975824a0afa4dd890df_master.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:13	1836/1836	---M--	200	added ('OK')	image/jpeg	etag:%22f0b45cbf54412e6811d5d98e55448bb7%22	http://product.hstatic.net/1000383440/product/812b10cd-e8d0-4437-9f4a-c01f84bc9dc2_9166c29edfbf4975824a0afa4dd890df_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/812b10cd-e8d0-4437-9f4a-c01f84bc9dc2_9166c29edfbf4975824a0afa4dd890df_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:16	977167/977167	---M--	200	added ('OK')	image/jpeg	etag:%2214135f3c3219abb19d208ac982847a5d%22	http://product.hstatic.net/1000383440/product/dscf1549_b8792e4005eb42a080c92d6765817cdd_master.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1549_b8792e4005eb42a080c92d6765817cdd_master.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
00:05:17	1775/1775	---M--	200	added ('OK')	image/jpeg	etag:%221554f8c3012d234b6c959049dc3879ce%22	http://product.hstatic.net/1000383440/product/843dae7c-eb89-412f-ae15-0b751c25c6ed_528df3fc850140169e1c67613fa3f4c6_compact.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/843dae7c-eb89-412f-ae15-0b751c25c6ed_528df3fc850140169e1c67613fa3f4c6_compact.jpg	(from https://bossgiay.vn/products/puma-cilia-pairy-white-394010-02)
